#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D8BE
#Date Time: 2024-05-13 11:46:15.173
#Sample rate: 7447.13Hz
#Samples: 8000
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 600 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 700 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: Custom1
#Frequency: 200 mHz
#Period: 5 s
#Amplitude: 500 mV
#Offset: 1.5 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.23794416,1.509694321285228,1.85336171712827
0.23807844,1.509694321285228,1.85336171712827
0.23821272,1.509694321285228,1.85336171712827
0.238347,1.509694321285228,1.864382816450335
0.23848128,1.509694321285228,1.857035416902291
0.23861556,1.509694321285228,1.868056516224357
0.23874984,1.506007800203394,1.8754039157724
0.23888412,1.509694321285228,1.890098714868487
0.2390184,1.506007800203394,1.890098714868487
0.23915268,1.506007800203394,1.890098714868487
0.23928696,1.509694321285228,1.890098714868487
0.23942124,1.506007800203394,1.882751315320444
0.23955552,1.506007800203394,1.871730215998378
0.2396898,1.509694321285228,1.868056516224357
0.23982408,1.509694321285228,1.871730215998378
0.23995836,1.509694321285228,1.886425015094466
0.24009264,1.509694321285228,1.8754039157724
0.24022692,1.509694321285228,1.85336171712827
0.2403612,1.509694321285228,1.842340617806204
0.24049548,1.509694321285228,1.838666918032183
0.24062976,1.509694321285228,1.823972118936096
0.24076404,1.509694321285228,1.820298419162074
0.24089832,1.506007800203394,1.809277319840009
0.2410326,1.509694321285228,1.809277319840009
0.24116688,1.506007800203394,1.809277319840009
0.24130116,1.506007800203394,1.809277319840009
0.24143544,1.509694321285228,1.809277319840009
0.24156972,1.509694321285228,1.809277319840009
0.241704,1.509694321285228,1.820298419162074
0.24183828,1.509694321285228,1.823972118936096
0.24197256,1.509694321285228,1.846014317580226
0.24210684,1.509694321285228,1.8754039157724
0.24224112,1.509694321285228,1.871730215998378
0.2423754,1.509694321285228,1.879077615546422
0.24250968,1.509694321285228,1.864382816450335
0.24264396,1.509694321285228,1.871730215998378
0.24277824,1.506007800203394,1.897446114416531
0.24291252,1.509694321285228,1.893772414642509
0.2430468,1.509694321285228,1.904793513964574
0.24318108,1.509694321285228,1.904793513964574
0.24331536,1.509694321285228,1.904793513964574
0.24344964,1.509694321285228,1.901119814190553
0.24358392,1.509694321285228,1.893772414642509
0.2437182,1.509694321285228,1.886425015094466
0.24385248,1.509694321285228,1.886425015094466
0.24398676,1.506007800203394,1.897446114416531
0.24412104,1.506007800203394,1.897446114416531
0.24425532,1.509694321285228,1.886425015094466
0.2443896,1.509694321285228,1.860709116676313
0.24452388,1.509694321285228,1.864382816450335
0.24465816,1.509694321285228,1.838666918032183
0.24479244,1.509694321285228,1.823972118936096
0.24492672,1.509694321285228,1.838666918032183
0.245061,1.509694321285228,1.831319518484139
0.24519528,1.509694321285228,1.816624719388052
0.24532956,1.509694321285228,1.820298419162074
0.24546384,1.509694321285228,1.820298419162074
0.24559812,1.509694321285228,1.823972118936096
0.2457324,1.509694321285228,1.823972118936096
0.24586668,1.509694321285228,1.827645818710117
0.24600096,1.509694321285228,1.842340617806204
0.24613524,1.509694321285228,1.864382816450335
0.24626952,1.509694321285228,1.860709116676313
0.2464038,1.509694321285228,1.860709116676313
0.24653808,1.506007800203394,1.868056516224357
0.24667236,1.509694321285228,1.860709116676313
0.24680664,1.509694321285228,1.868056516224357
0.24694092,1.509694321285228,1.882751315320444
0.2470752,1.509694321285228,1.882751315320444
0.24720948,1.509694321285228,1.890098714868487
0.24734376,1.509694321285228,1.882751315320444
0.24747804,1.509694321285228,1.890098714868487
0.24761232,1.509694321285228,1.879077615546422
0.2477466,1.509694321285228,1.882751315320444
0.24788088,1.509694321285228,1.8754039157724
0.24801516,1.509694321285228,1.879077615546422
0.24814944,1.509694321285228,1.882751315320444
0.24828372,1.509694321285228,1.886425015094466
0.248418,1.509694321285228,1.857035416902291
0.24855228,1.509694321285228,1.85336171712827
0.24868656,1.509694321285228,1.846014317580226
0.24882084,1.509694321285228,1.820298419162074
0.24895512,1.509694321285228,1.823972118936096
0.2490894,1.509694321285228,1.831319518484139
0.24922368,1.509694321285228,1.823972118936096
0.24935796,1.509694321285228,1.81295101961403
0.24949224,1.509694321285228,1.81295101961403
0.24962652,1.509694321285228,1.816624719388052
0.2497608,1.506007800203394,1.816624719388052
0.24989508,1.506007800203394,1.823972118936096
0.25002936,1.509694321285228,1.823972118936096
0.25016364,1.509694321285228,1.842340617806204
0.25029792,1.509694321285228,1.864382816450335
0.2504322,1.509694321285228,1.860709116676313
0.25056648,1.509694321285228,1.857035416902291
0.25070076,1.509694321285228,1.857035416902291
0.25083504,1.509694321285228,1.857035416902291
0.25096932,1.509694321285228,1.864382816450335
0.2511036,1.509694321285228,1.879077615546422
0.25123788,1.509694321285228,1.882751315320444
0.25137216,1.509694321285228,1.886425015094466
0.25150644,1.506007800203394,1.893772414642509
0.25164072,1.509694321285228,1.886425015094466
0.251775,1.509694321285228,1.879077615546422
0.25190928,1.509694321285228,1.871730215998378
0.25204356,1.509694321285228,1.864382816450335
0.25217784,1.509694321285228,1.864382816450335
0.25231212,1.509694321285228,1.8754039157724
0.2524464,1.509694321285228,1.864382816450335
0.25258068,1.509694321285228,1.842340617806204
0.25271496,1.509694321285228,1.842340617806204
0.25284924,1.509694321285228,1.823972118936096
0.25298352,1.509694321285228,1.809277319840009
0.2531178,1.509694321285228,1.805603620065987
0.25325208,1.506007800203394,1.81295101961403
0.25338636,1.506007800203394,1.801929920291965
0.25352064,1.509694321285228,1.798256220517943
0.25365492,1.506007800203394,1.809277319840009
0.2537892,1.506007800203394,1.805603620065987
0.25392348,1.509694321285228,1.805603620065987
0.25405776,1.506007800203394,1.816624719388052
0.25419204,1.509694321285228,1.820298419162074
0.25432632,1.509694321285228,1.838666918032183
0.2544606,1.506007800203394,1.857035416902291
0.25459488,1.509694321285228,1.849688017354248
0.25472916,1.509694321285228,1.846014317580226
0.25486344,1.506007800203394,1.846014317580226
0.25499772,1.506007800203394,1.85336171712827
0.255132,1.506007800203394,1.864382816450335
0.25526628,1.506007800203394,1.882751315320444
0.25540056,1.506007800203394,1.890098714868487
0.25553484,1.506007800203394,1.886425015094466
