#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D8BE
#Date Time: 2024-05-13 11:14:20.526
#Sample rate: 7727.98Hz
#Samples: 8000
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 600 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 700 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: Custom1
#Frequency: 200 mHz
#Period: 5 s
#Amplitude: 500 mV
#Offset: 1.65 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0515012,1.653468643476742,2.095825902213706
0.0516306,1.653468643476742,2.095825902213706
0.05176,1.653468643476742,2.095825902213706
0.0518894,1.653468643476742,2.095825902213706
0.0520188,1.653468643476742,2.095825902213706
0.0521482,1.653468643476742,2.088478502665663
0.0522776,1.653468643476742,2.084804802891641
0.052407,1.653468643476742,2.095825902213706
0.0525364,1.653468643476742,2.095825902213706
0.0526658,1.653468643476742,2.10317330176175
0.0527952,1.653468643476742,2.095825902213706
0.0529246,1.653468643476742,2.092152202439685
0.053054,1.653468643476742,2.095825902213706
0.0531834,1.653468643476742,2.095825902213706
0.0533128,1.653468643476742,2.095825902213706
0.0534422,1.653468643476742,2.117868100857837
0.0535716,1.653468643476742,2.121541800631859
0.053701,1.653468643476742,2.117868100857837
0.0538304,1.653468643476742,2.139910299501968
0.0539598,1.653468643476742,2.121541800631859
0.0540892,1.653468643476742,2.117868100857837
0.0542186,1.653468643476742,2.114194401083815
0.054348,1.653468643476742,2.084804802891641
0.0544774,1.653468643476742,2.077457403343598
0.0546068,1.653468643476742,2.110520701309794
0.0547362,1.653468643476742,2.106847001535772
0.0548656,1.653468643476742,2.132562899953924
0.054995,1.653468643476742,2.10317330176175
0.0551244,1.653468643476742,2.10317330176175
0.0552538,1.653468643476742,2.099499601987728
0.0553832,1.653468643476742,2.099499601987728
0.0555126,1.653468643476742,2.092152202439685
0.055642,1.653468643476742,2.084804802891641
0.0557714,1.653468643476742,2.099499601987728
0.0559008,1.653468643476742,2.099499601987728
0.0560302,1.653468643476742,2.099499601987728
0.0561596,1.653468643476742,2.099499601987728
0.056289,1.653468643476742,2.099499601987728
0.0564184,1.653468643476742,2.095825902213706
0.0565478,1.653468643476742,2.099499601987728
0.0566772,1.653468643476742,2.099499601987728
0.0568066,1.653468643476742,2.095825902213706
0.056936,1.653468643476742,2.092152202439685
0.0570654,1.653468643476742,2.084804802891641
0.0571948,1.653468643476742,2.084804802891641
0.0573242,1.653468643476742,2.081131103117619
0.0574536,1.653468643476742,2.092152202439685
0.057583,1.653468643476742,2.095825902213706
0.0577124,1.653468643476742,2.106847001535772
0.0578418,1.653468643476742,2.114194401083815
0.0579712,1.653468643476742,2.114194401083815
0.0581006,1.653468643476742,2.106847001535772
